team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
Tennessee,24106,Blake Howard,LS,"6'2""",225 lbs,3,0.8300,Enrolled,Eastern Kentucky,Tennessee,https://247sports.com/player/blake-howard-46163879/college-349834/
Tennessee,24106,Jack Van Dorselaer,TE,"6'5""",236 lbs,4,0.9000,Committed,Tennessee,Oklahoma,https://247sports.com/player/jack-van-dorselaer-46131143/college-328822/
Tennessee,24106,Kaleb Beasley,S,"6'1""",200 lbs,3,0.8600,Enrolled,Tennessee,Louisville,https://247sports.com/player/kaleb-beasley-46112085/college-311807/
Tennessee,24106,Trey Weary,WR,"6'2""",185 lbs,0,( N/A ),Committed,Tennessee,East Tennessee State,https://247sports.com/player/trey-weary-46164700/college-351735/
Tennessee,24106,Jordan Ross,Edge,"6'5""",245 lbs,4,0.9300,Committed,Tennessee,LSU,https://247sports.com/player/jordan-ross-46135102/college-316067/
Tennessee,24106,Josh Schell,DL,"6'4""",265 lbs,3,0.8300,Committed,Tennessee,UCF,https://247sports.com/player/josh-schell-46093914/college-340885/
Tennessee,24106,Brian Grant,OT,"6'7""",325 lbs,3,0.8300,Committed,Tennessee,Memphis,https://247sports.com/player/brian-grant-46113804/college-275909/
Tennessee,24106,William Satterwhite,IOL,"6'3""",305 lbs,3,0.8700,Committed,Tennessee,LSU,https://247sports.com/player/william-satterwhite-46133402/college-308369/
Tennessee,24106,Jayden Loftin,Edge,"6'4""",255 lbs,3,0.8600,Enrolled,Tennessee,Wisconsin,https://247sports.com/player/jayden-loftin-46142908/college-328830/
Tennessee,24106,Emmanuel Okoye,Edge,"6'5""",243 lbs,3,0.8600,Committed,Tennessee,California,https://247sports.com/player/emmanuel-okoye-46139391/college-298049/
Tennessee,24106,Max Gilbert,K,"6'0""",200 lbs,3,0.8400,Committed,Tennessee,Arkansas,https://247sports.com/player/max-gilbert-46136312/college-298202/
Tennessee,24106,Caleb Herring,Edge,"6'5""",245 lbs,3,0.8900,Enrolled,Tennessee,South Carolina,https://247sports.com/player/caleb-herring-46098434/college-289780/
Tennessee,24106,Rickey Gibson III,CB,"6'0""",185 lbs,4,0.9300,Enrolled,Tennessee,Texas A&M,https://247sports.com/player/rickey-gibson-iii-46118230/college-289785/
Tennessee,24106,Amari Jefferson,WR,"6'0""",207 lbs,4,0.9200,N/A,Tennessee,N/A,https://247sports.com/player/amari-jefferson-46131489/college-328841/
Tennessee,24106,Braylon Harmon,WR,"5'9""",185 lbs,0,( N/A ),Committed,Tennessee,Austin Peay,https://247sports.com/player/braylon-harmon-46144993/college-318177/
Tennessee,24106,Lance Heard,OT,"6'6""",330 lbs,4,0.9400,Enrolled,Tennessee,Kentucky,https://247sports.com/player/lance-heard-46116355/college-308372/
Tennessee,24106,Bennett Warren,OT,"6'7""",325 lbs,3,0.8700,Enrolled,Tennessee,Minnesota,https://247sports.com/player/bennett-warren-46114517/college-316069/
Tennessee,24106,Colin Brazzell,CB,"6'1""",175 lbs,0,( N/A ),Committed,Tennessee,Abilene Christian,https://247sports.com/player/colin-brazzell-46136338/college-318184/
Tennessee,24106,Tommy Winton III,WR,"5'10""",200 lbs,3,0.8600,Committed,Tennessee,East Tennessee State,https://247sports.com/player/tommy-winton-iii-46085244/college-318056/
Tennessee,24106,Max Anderson,IOL,"6'5""",311 lbs,3,0.8600,Enrolled,Tennessee,Kentucky,https://247sports.com/player/max-anderson-46130499/college-308366/
Tennessee,24106,Herb Gray,DL,"6'3""",288 lbs,3,0.8600,Committed,Tennessee,UNLV,https://247sports.com/player/herb-gray-46138361/college-318175/
Tennessee,24106,Trevor Duncan,OT,"6'6""",300 lbs,3,0.8500,N/A,Tennessee,N/A,https://247sports.com/player/trevor-duncan-46115037/college-298052/
Tennessee,24106,Peyton Lewis,RB,"6'1""",212 lbs,3,0.8600,Enrolled,Tennessee,Virginia,https://247sports.com/player/peyton-lewis-46137823/college-308367/
Tennessee,24106,Jake Merklinger,QB,"6'3""",215 lbs,3,0.8600,Committed,Tennessee,UConn,https://247sports.com/player/jake-merklinger-46117375/college-308364/
Tennessee,24106,Marcus Goree Jr.,CB,"6'1""",185 lbs,3,0.8500,Committed,Tennessee,Troy,https://247sports.com/player/marcus-goree-jr-46133090/college-308362/
Tennessee,24106,Brenden Anes,LB,"6'2""",223 lbs,3,0.8800,Committed,Tennessee,Western Michigan,https://247sports.com/player/brenden-anes-46141637/college-328816/
Tennessee,24106,Kellen Lindstrom,Edge,"6'5""",240 lbs,3,0.8400,Committed,Tennessee,Missouri State,https://247sports.com/player/kellen-lindstrom-46137233/college-308363/
Tennessee,24106,Jamal Wallace,DL,"6'3""",313 lbs,3,0.8600,Committed,Tennessee,Utah,https://247sports.com/player/jamal-wallace-46144611/college-316068/
Tennessee,24106,Boo Carter,S,"5'11""",200 lbs,4,0.9300,Committed,Tennessee,Colorado,https://247sports.com/player/boo-carter-46116981/college-308359/
Tennessee,24106,Arion Carter,LB,"6'1""",235 lbs,4,0.9300,N/A,Tennessee,N/A,https://247sports.com/player/arion-carter-46131120/college-289782/
Texas,24028,Markus Boswell,LB,"6'1""",230 lbs,3,0.8500,Enrolled,Akron,Texas,https://247sports.com/player/markus-boswell-46136015/college-349638/
Texas,24028,Laurence Seymore,IOL,"6'2""",320 lbs,3,0.8800,Committed,Western Kentucky,Texas,https://247sports.com/player/laurence-seymore-46042613/college-333013/
Texas,24028,Sterling Berkhalter,WR,"6'3""",203 lbs,3,0.8100,Enrolled,Wake Forest,Texas,https://247sports.com/player/sterling-berkhalter-46079976/college-329436/
Texas,24028,Melvin Siani,OT,"6'6""",302 lbs,4,0.9400,Enrolled,Wake Forest,Texas,https://247sports.com/player/melvin-siani-46137816/college-329433/
Texas,24028,Jonte Newman,OT,"6'4""",331 lbs,3,0.8700,Enrolled,Texas A&M,Texas,https://247sports.com/player/jonte-newman-46137842/college-330599/
Texas,24028,Justin Cryer,LB,"6'1""",237 lbs,3,0.8700,Enrolled,Florida State,Texas,https://247sports.com/player/justin-cryer-46116653/college-300659/
Texas,24028,Zion Williams,DL,"6'4""",360 lbs,3,0.8600,Enrolled,LSU,Texas,https://247sports.com/player/zion-williams-46138858/college-331092/
Texas,24028,MJ Morris,QB,"6'1""",209 lbs,3,0.8500,Enrolled,Coastal Carolina,Texas,https://247sports.com/player/mj-morris-46079322/college-335661/
Texas,24028,Raleek Brown,RB,"5'9""",195 lbs,4,0.9200,Enrolled,Arizona State,Texas,https://247sports.com/player/raleek-brown-46053600/college-312303/
Texas,24028,Mac Chiumento,P,"6'4""",221 lbs,3,0.8300,Enrolled,Florida State,Texas,https://247sports.com/player/mac-chiumento-46117660/college-301994/
Texas,24028,Rasheem Biles,LB,"6'1""",220 lbs,4,0.9300,Enrolled,Pittsburgh,Texas,https://247sports.com/player/rasheem-biles-46125752/college-300468/
Texas,24028,Cam Coleman,WR,"6'3""",201 lbs,5,0.9800,Enrolled,Auburn,Texas,https://247sports.com/player/cam-coleman-46115877/college-307129/
Texas,24028,Michael Masunas,TE,"6'5""",259 lbs,3,0.8600,Enrolled,Michigan State,Texas,https://247sports.com/player/michael-masunas-46101017/college-284821/
Texas,24028,Trey Dubuc,LS,"6'1""",219 lbs,3,0.8300,Enrolled,New Mexico,Texas,https://247sports.com/player/trey-dubuc-46134289/college-333614/
Texas,24028,Gianni Spetic,K,"6'3""",211 lbs,3,0.8400,Enrolled,Memphis,Texas,https://247sports.com/player/gianni-spetic-46139093/college-335606/
Texas,24028,Ian Geffrard,DL,"6'5""",387 lbs,4,0.9200,Enrolled,Arkansas,Texas,https://247sports.com/player/ian-geffrard-46086673/college-297368/
Texas,24028,Dylan Sikorski,IOL,"6'4""",332 lbs,3,0.8600,Enrolled,Oregon State,Texas,https://247sports.com/player/dylan-sikorski-46112905/college-317598/
Texas,24028,Hollywood Smothers,RB,"5'11""",195 lbs,4,0.9400,Enrolled,NC State,Texas,https://247sports.com/player/hollywood-smothers-46115821/college-310913/
Texas,24028,Bo Mascoe,CB,"5'11""",185 lbs,4,0.9100,Enrolled,Rutgers,Texas,https://247sports.com/player/bo-mascoe-46116922/college-294080/
Texas,24028,Nick Brooks,IOL,"6'7""",349 lbs,4,0.9000,Enrolled,Texas,Alabama,https://247sports.com/player/nick-brooks-46116645/college-327800/
Texas,24028,Christian Clark,RB,"6'0""",212 lbs,3,0.8900,Enrolled,Texas,South Carolina,https://247sports.com/player/christian-clark-46138352/college-308229/
Texas,24028,Jaime Ffrench Jr.,WR,"6'1""",185 lbs,3,0.8700,Committed,Texas,Michigan,https://247sports.com/player/jaime-ffrench-jr-46117166/college-327805/
Texas,24028,Jordan Washington,TE,"6'4""",264 lbs,3,0.8800,Enrolled,Texas,North Carolina,https://247sports.com/player/jordan-washington-46136714/college-308224/
Texas,24028,Elijah Barnes,LB,"6'1""",244 lbs,4,0.9000,Enrolled,Texas,Kentucky,https://247sports.com/player/elijah-barnes-46134425/college-327799/
Texas,24028,Daniel Cruz,IOL,"6'3""",312 lbs,3,0.8600,Enrolled,Texas,NC State,https://247sports.com/player/daniel-cruz-46114684/college-308226/
Texas,24028,Nate Kibble,IOL,"6'3""",330 lbs,3,0.8700,Committed,Texas,Baylor,https://247sports.com/player/nate-kibble-46111819/college-317313/
Texas,24028,Colin Page,RB,"6'0""",203 lbs,0,( N/A ),Committed,Texas,North Texas,https://247sports.com/player/colin-page-46163756/college-349489/
Texas,24028,Caleb Chester,CB,"6'1""",179 lbs,3,0.8500,Enrolled,Texas,Arizona State,https://247sports.com/player/caleb-chester-46113667/college-327802/
Texas,24028,Neto Umeozulu,IOL,"6'4""",325 lbs,3,0.8400,Committed,Texas,North Texas,https://247sports.com/player/neto-umeozulu-46102211/college-282028/
Texas,24028,Lavon Johnson,DL,"6'2""",310 lbs,3,0.8800,Committed,Texas,Maryland,https://247sports.com/player/lavon-johnson-46113721/college-341027/
Texas,24028,Graham Gillespie,S,"6'0""",195 lbs,0,( N/A ),Committed,Texas,North Texas,https://247sports.com/player/graham-gillespie-46127771/college-349423/
Texas,24028,Parker Livingstone,WR,"6'4""",191 lbs,4,0.9200,Committed,Texas,Oklahoma,https://247sports.com/player/parker-livingstone-46114138/college-308230/
Texas,24028,Quintrevion Wisner,RB,"6'0""",194 lbs,4,0.9300,Enrolled,Texas,Florida State,https://247sports.com/player/quintrevion-wisner-46104003/college-297292/
Texas,24028,DeAndre Moore Jr.,WR,"6'0""",192 lbs,4,0.9400,Committed,Texas,Colorado,https://247sports.com/player/deandre-moore-jr-46084735/college-291649/
Texas,24028,Rickey Stewart Jr.,RB,"5'10""",197 lbs,3,0.8500,Committed,Texas,Stephen F. Austin,https://247sports.com/player/rickey-stewart-jr-46125680/college-327812/
Texas,24028,Liona Lefau,LB,"6'1""",227 lbs,4,0.9000,Committed,Texas,Colorado,https://247sports.com/player/liona-lefau-46112081/college-291655/
Texas,24028,Connor Stroh,IOL,"6'7""",341 lbs,3,0.8700,Enrolled,Texas,Kansas,https://247sports.com/player/connor-stroh-46125630/college-291657/
Texas,24028,Santana Wilson,CB,"6'0""",174 lbs,3,0.8500,Enrolled,Texas,Louisville,https://247sports.com/player/santana-wilson-46135002/college-317314/
Texas,24028,Aaron Butler,WR,"6'0""",170 lbs,3,0.8600,Enrolled,Texas,Oregon State,https://247sports.com/player/aaron-butler-46098986/college-308220/
Texas,24028,Melvin Hills III,DL,"6'3""",302 lbs,3,0.8500,Committed,Texas,UConn,https://247sports.com/player/melvin-hills-iii-46134520/college-317312/
Texas,24028,CJ Baxter,RB,"6'1""",227 lbs,3,0.8900,Enrolled,Texas,Kentucky,https://247sports.com/player/cj-baxter-46098809/college-291646/
Texas,24028,Trey Owens,QB,"6'5""",219 lbs,3,0.8600,Committed,Texas,Arkansas State,https://247sports.com/player/trey-owens-46117790/college-308223/
Texas,24028,Will Stone,K,"6'0""",191 lbs,3,0.8300,Committed,Texas,UCF,https://247sports.com/player/will-stone-46111578/college-282024/
Texas,24028,Jerrick Gibson,RB,"5'10""",206 lbs,3,0.8800,Enrolled,Texas,Purdue,https://247sports.com/player/jerrick-gibson-46111862/college-308219/
Texas,24028,Warren Roberson,S,"5'10""",188 lbs,4,0.9000,N/A,Texas,N/A,https://247sports.com/player/warren-roberson-46118297/college-297290/
Texas,24028,Derek Williams Jr.,S,"6'2""",201 lbs,3,0.8600,N/A,Texas,N/A,https://247sports.com/player/derek-williams-jr-46102611/college-297287/
Texas A&M,24029,CJ Mims,DL,"6'2""",300 lbs,3,0.8700,Enrolled,North Carolina,Texas A&M,https://247sports.com/player/cj-mims-46108949/college-332596/
Texas A&M,24029,Angelo McCullom,DL,"6'2""",300 lbs,3,0.8800,Enrolled,Illinois,Texas A&M,https://247sports.com/player/angelo-mccullom-46131105/college-307431/
Texas A&M,24029,Isaiah Horton,WR,"6'4""",208 lbs,4,0.9600,Enrolled,Alabama,Texas A&M,https://247sports.com/player/isaiah-horton-46058199/college-327273/
Texas A&M,24029,TJ Smith,LB,"6'1""",235 lbs,3,0.8500,Enrolled,Houston Christian,Texas A&M,https://247sports.com/player/tj-smith-46163708/college-349325/
Texas A&M,24029,Anto Saka,Edge,"6'4""",255 lbs,4,0.9200,Enrolled,Northwestern,Texas A&M,https://247sports.com/player/anto-saka-46111586/college-285879/
Texas A&M,24029,Wilkin Formby,OT,"6'7""",324 lbs,4,0.9300,Enrolled,Alabama,Texas A&M,https://247sports.com/player/wilkin-formby-46117025/college-290603/
Texas A&M,24029,Richie Anderson,TE,"6'4""",255 lbs,3,0.8600,Enrolled,Fresno State,Texas A&M,https://247sports.com/player/richie-anderson-46115294/college-300661/
Texas A&M,24029,Rickey Gibson III,CB,"6'0""",185 lbs,4,0.9300,Enrolled,Tennessee,Texas A&M,https://247sports.com/player/rickey-gibson-iii-46118230/college-289785/
Texas A&M,24029,David Olano,K,"5'10""",160 lbs,3,0.8400,Enrolled,Illinois,Texas A&M,https://247sports.com/player/david-olano-46130539/college-291356/
Texas A&M,24029,Ryan Henderson,Edge,"6'3""",250 lbs,3,0.8600,Enrolled,San Diego State,Texas A&M,https://247sports.com/player/ryan-henderson-46113534/college-288039/
Texas A&M,24029,Tyree Adams,OT,"6'7""",310 lbs,3,0.8700,Enrolled,LSU,Texas A&M,https://247sports.com/player/tyree-adams-46115423/college-297382/
Texas A&M,24029,Houston Thomas,TE,"6'5""",245 lbs,3,0.8500,Enrolled,UTSA,Texas A&M,https://247sports.com/player/houston-thomas-46098322/college-286907/
Texas A&M,24029,Coen Echols,IOL,"6'4""",315 lbs,3,0.8700,Enrolled,LSU,Texas A&M,https://247sports.com/player/coen-echols-46129080/college-309677/
Texas A&M,24029,Ray Coney,LB,"6'2""",240 lbs,3,0.8600,Enrolled,Tulsa,Texas A&M,https://247sports.com/player/ray-coney-46131241/college-337057/
Texas A&M,24029,Brandon Davis-Swain,DL,"6'4""",290 lbs,3,0.8600,Enrolled,Colorado,Texas A&M,https://247sports.com/player/brandon-davis-swain-46109944/college-311357/
Texas A&M,24029,Tawfiq Byard,S,"6'1""",195 lbs,3,0.8800,Enrolled,Colorado,Texas A&M,https://247sports.com/player/tawfiq-byard-46128718/college-334122/
Texas A&M,24029,Trovon Baugh,IOL,"6'3""",337 lbs,3,0.8500,Enrolled,South Carolina,Texas A&M,https://247sports.com/player/trovon-baugh-46117752/college-299548/
Texas A&M,24029,Shea Freibaum,LS,"6'1""",190 lbs,3,0.8300,Enrolled,Oklahoma State,Texas A&M,https://247sports.com/player/shea-freibaum-46162667/college-346937/
Texas A&M,24029,Blake Buntyn,WR,"6'2""",190 lbs,0,( N/A ),N/A,Texas A&M,N/A,https://247sports.com/player/blake-buntyn-46143749/college-301775/
Texas A&M,24029,Ronnie Crosby III,RB,"5'9""",215 lbs,0,( N/A ),N/A,Texas A&M,N/A,https://247sports.com/player/ronnie-crosby-iii-46130706/college-300450/
Texas A&M,24029,Jonte Newman,OT,"6'4""",331 lbs,3,0.8700,Enrolled,Texas A&M,Texas,https://247sports.com/player/jonte-newman-46137842/college-330599/
Texas A&M,24029,Alessandro Perez,DL,"6'3""",210 lbs,0,( N/A ),N/A,Texas A&M,N/A,https://247sports.com/player/alessandro-perez-46114630/college-300460/
Texas A&M,24029,Dealyn Evans,DL,"6'5""",310 lbs,3,0.8900,Enrolled,Texas A&M,Mississippi State,https://247sports.com/player/dealyn-evans-46114824/college-317144/
Texas A&M,24029,Dashawn Fillmore,WR,"5'11""",185 lbs,0,( N/A ),N/A,Texas A&M,N/A,https://247sports.com/player/dashawn-fillmore-46148750/college-312898/
Texas A&M,24029,Truette Tumey,P,"6'2""",180 lbs,0,( N/A ),N/A,Texas A&M,N/A,https://247sports.com/player/truette-tumey-46140755/college-294671/
Texas A&M,24029,Izaiah Williams,WR,"5'11""",185 lbs,3,0.8600,Enrolled,Texas A&M,Kansas State,https://247sports.com/player/izaiah-williams-46127627/college-307908/
Texas A&M,24029,Cobey Sellers,CB,"5'11""",176 lbs,3,0.8600,Committed,Texas A&M,Vanderbilt,https://247sports.com/player/cobey-sellers-46129077/college-330597/
Texas A&M,24029,JR Rosenberg,S,"5'9""",182 lbs,0,( N/A ),Enrolled,Texas A&M,South Florida,https://247sports.com/player/jr-rosenberg-46143750/college-301777/
Texas A&M,24029,Miles O'Neill,QB,"6'5""",220 lbs,3,0.8600,Enrolled,Texas A&M,North Carolina,https://247sports.com/player/miles-oneill-46141335/college-317150/
Texas A&M,24029,Theo Melin Ohrstrom,TE,"6'6""",257 lbs,4,0.9000,Committed,Texas A&M,SMU,https://247sports.com/player/theo-melin-ohrstrom-46116967/college-281796/
Texas A&M,24029,Rylan Kennedy,Edge,"6'3""",239 lbs,3,0.8700,Enrolled,Texas A&M,Florida State,https://247sports.com/player/rylan-kennedy-46137358/college-297335/
Texas A&M,24029,Solomon Williams,Edge,"6'1""",250 lbs,3,0.8700,Committed,Texas A&M,California,https://247sports.com/player/solomon-williams-46132128/college-307947/
Texas A&M,24029,Jayvon Thomas,CB,"5'11""",196 lbs,3,0.8600,Committed,Texas A&M,SMU,https://247sports.com/player/jayvon-thomas-46114104/college-290661/
Texas A&M,24029,Benjamin Bruce,CB,"5'10""",175 lbs,0,( N/A ),Committed,Texas A&M,Georgetown,https://247sports.com/player/benjamin-bruce-46146194/college-348790/
Texas A&M,24029,Jordan Pride,S,"6'1""",196 lbs,3,0.8500,Committed,Texas A&M,Southern Miss,https://247sports.com/player/jordan-pride-46114416/college-307906/
Texas A&M,24029,Liam Padron,K,"5'9""",205 lbs,0,( N/A ),Committed,Texas A&M,Florida,https://247sports.com/player/liam-padron-46147010/college-353198/
Texas A&M,24029,Tristan Jernigan,LB,"6'0""",230 lbs,3,0.8600,Committed,Texas A&M,California,https://247sports.com/player/tristan-jernigan-46137418/college-307907/
Texas A&M,24029,Bryce Anderson,S,"5'10""",186 lbs,3,0.8600,N/A,Texas A&M,N/A,https://247sports.com/player/bryce-anderson-46058493/college-275136/
Texas State,24240,Rasheed Jackson,OT,"6'7""",325 lbs,0,( N/A ),Committed,TCU,Texas State,https://247sports.com/player/rasheed-jackson-46139145/college-332352/
Texas State,24240,Jordan Sample,LB,"6'2""",223 lbs,3,0.8300,Committed,Arkansas State,Texas State,https://247sports.com/player/jordan-sample-46133000/college-302850/
Texas State,24240,Michael Patterson III,CB,"5'10""",168 lbs,3,0.8700,Committed,Stephen F. Austin,Texas State,https://247sports.com/player/michael-patterson-iii-46125755/college-350923/
Texas State,24240,Shaker Reisig,QB,"6'0""",199 lbs,3,0.8500,Committed,Boston College,Texas State,https://247sports.com/player/shaker-reisig-46141587/college-329448/
Texas State,24240,Jaylen Early,IOL,"6'4""",321 lbs,4,0.9100,Committed,Missouri,Texas State,https://247sports.com/player/jaylen-early-46082827/college-340877/
Texas State,24240,Davian Jackson,WR,"6'1""",185 lbs,3,0.8600,Committed,Mississippi State,Texas State,https://247sports.com/player/davian-jackson-46148679/college-339219/
Texas State,24240,Kaleb James,DL,"6'4""",275 lbs,3,0.8400,Committed,Arkansas,Texas State,https://247sports.com/player/kaleb-james-46082826/college-297366/
Texas State,24240,Tae Woody,DL,"6'4""",315 lbs,3,0.8400,Committed,Louisiana-Monroe,Texas State,https://247sports.com/player/tae-woody-46110275/college-338031/
Texas State,24240,Javante Mackey,LB,"6'1""",245 lbs,3,0.8300,Committed,Arkansas State,Texas State,https://247sports.com/player/javante-mackey-46118607/college-342204/
Texas State,24240,Dylan Cunanan,K,"5'9""",168 lbs,0,( N/A ),Committed,Toledo,Texas State,https://247sports.com/player/dylan-cunanan-46164576/college-351491/
Texas State,24240,Mekhi Buchanan,Edge,"6'4""",245 lbs,3,0.8400,Committed,Virginia,Texas State,https://247sports.com/player/mekhi-buchanan-46130508/college-298503/
Texas State,24240,John Smith,S,"6'3""",205 lbs,3,0.8400,Committed,Colorado State,Texas State,https://247sports.com/player/john-smith-46148713/college-340609/
